Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/25/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Panama,PAN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,808.0035392,862.1992459,961.0187752,1065.414711,1184.477212,1200.307791,1422.566621,1654.980948,1821.568315,1943.465231,2134.846386,2408.346117,2544.057874,2488.997838,2665.748541,2578.515475,2834.086925,2274.623172,2158.040884,2311.403147,2417.007923,2784.265143,2998.972402,3165.5429,3071.727111,3210.97865,3338.315887,3533.450504,3556.845087,3584.184571,3559.765106,3742.485783,3718.517218,3973.037469,4260.520094,4605.258619,5403.836641,6338.653959,6795.693135,7014.834593,8353.153889,9470.993386,10526.41472,11028.47152,11991.23407,12453.33242,13271.82841,13227.07052,13317.1587,10930.23678,,
Peru,PER,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,477.3730523,523.3110193,564.3309257,640.6400253,778.2832992,949.8363192,858.5886363,772.4015824,616.1769221,718.7371659,789.3650618,987.1466195,989.3385537,732.1416526,720.0210807,667.0864062,621.4631812,833.2004038,536.5399709,794.9890666,956.1946315,1328.383192,1374.068141,1305.707355,1637.773179,1891.64871,1954.489131,2032.231743,1923.257989,1683.789356,1689.289064,1705.813867,1775.971326,1864.306724,2016.811086,2249.221686,2444.441927,2828.908005,3394.184432,3451.218717,4141.245822,4717.750735,5373.235846,5659.573196,5659.244155,5331.251198,5209.18215,5544.501425,5673.815277,5876.248507,5246.904545,,
Philippines,PHL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,190.7230954,200.7851406,249.7670414,342.6653098,362.6053126,404.6760542,456.4344002,515.4426668,597.5619828,689.0775461,742.0913871,744.9210612,644.9691721,574.787679,546.7764051,519.7616062,571.8935936,646.5870276,713.9923668,741.8772658,751.9744752,868.5883981,868.5500827,1011.267424,1143.776729,1262.681266,1245.494858,1049.37118,1176.824944,1084.948193,999.464665,1044.311647,1053.136882,1096.431673,1218.230904,1399.62102,1658.765661,1937.652315,1887.899733,2178.886382,2385.601724,2675.77219,2873.851881,2954.85008,3018.340744,3087.814861,3130.166999,3225.550643,3409.797034,3127.561812,,
Palau,PLW,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,590.9267218,584.6985013,533.9025286,561.8701056,593.7698174,517.5624067,559.0322218,614.165687,704.6464502,673.8215061,598.2451536,701.7495353,698.1057206,744.1676845,827.6049189,635.1953687,704.4555521,740.86561,545.9863902,460.0070594,436.4615474,381.7943311,350.1308484,373.1113513,389.5059879,494.4676589,801.400867,970.0698882,1115.561973,1127.369414,1277.208957,1558.3644,2095.38453,2026.529739,2266.837611,2049.919535,1927.840673,2014.516628,2075.687997,2059.21691,2102.05281,,
Poland,POL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.4027938,1312.026624,1527.653532,1757.282048,2275.985173,3085.966775,3506.509536,3495.430666,3859.180134,3746.236636,3835.485056,4243.492939,4428.008254,4821.369753,5523.322165,6770.638582,7575.692532,9403.617738,11981.01153,9786.708235,10599.91801,11649.63427,11097.44935,11603.93191,12050.94199,10634.09058,10464.52928,11677.87395,13028.80984,13293.77996,13314.93332,,
Pre-demographic dividend,PRE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,199.6049394,344.2021597,313.677385,238.1795802,205.9351521,200.3231311,189.036939,193.8713048,199.5509669,180.8647294,301.363034,292.8899644,279.3616441,228.1507686,201.5361423,259.672372,279.7804894,306.4800871,319.3068391,347.9829212,371.2069727,346.634855,390.0564982,405.477815,479.1765035,556.7471099,713.5253086,826.5315493,997.8259224,945.7560593,1026.795576,1136.208217,1236.398601,1345.968598,1406.860447,1259.232824,1139.319058,1126.462629,1147.003497,1182.888515,1068.654785,,
Puerto Rico,PRI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,772.1436103,877.4602944,1072.628562,1471.451208,1708.259654,1780.007472,1837.295361,1911.447051,2018.206073,2272.583492,2775.593671,2647.398649,2443.934459,2181.521755,1986.544043,2149.069242,3148.041675,3969.647712,4691.177914,5100.4479,6718.214756,7693.710551,9362.114592,8262.714657,8591.613866,10038.8247,10339.36306,9824.732321,10399.13305,10589.29676,9523.698483,9677.998896,10650.08524,13067.99367,14943.39909,15530.37945,16071.82117,18449.60135,19925.17422,18394.94047,17898.95005,18737.24411,16377.24405,17566.81666,17770.58584,15416.78191,16028.44761,17258.5117,18806.1677,18618.39184,17468.25136,,
Paraguay,PRY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.874201,1756.006688,1668.032903,1515.240966,1395.968405,1288.739607,1248.101808,1113.279218,1080.829442,1372.108501,1513.90912,1937.594258,2687.642785,3706.293939,3298.406875,3974.174111,4958.202166,4738.544043,5548.246283,5806.024463,5152.088465,5070.509634,5485.986972,5579.071328,5185.684619,4791.66659,,
West Bank and Gaza,PSE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1275.014771,1290.068639,1194.809441,1125.737558,1151.178253,1080.088824,1155.022953,1070.399099,1065.38059,1089.76245,1198.670117,1254.761389,1361.18302,1425.486901,1613.93513,1750.826174,1867.653511,1811.948671,1508.887642,1646.564959,1520.726466,1455.077325,1530.136766,1776.100253,2053.061683,2244.613769,2260.339179,2507.94384,2667.612125,2369.026505,2577.18586,2913.472347,3055.38435,3259.196986,3422.101447,3296.073016,3401.289532,3591.401932,3745.745136,3705.543789,3331.470167,,
Post-demographic dividend,PST,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2427.571143,2656.870265,3058.559424,3658.117368,3979.850536,4407.652584,4753.778031,5323.05825,6372.648898,7153.667352,7804.619052,7836.830222,7806.119743,8000.614061,8377.018934,8775.270556,10671.49881,12309.55675,13881.67019,14302.3812,15878.39998,16616.30624,17692.09827,17585.35377,18746.95951,20705.28185,20769.54378,20362.83426,20470.83927,21324.81183,21576.58279,21239.50212,22105.04162,24556.6547,27263.15127,28593.35556,30041.80914,32336.99988,33373.21724,31193.70994,32809.85445,35218.00248,35182.6192,35375.05215,35975.9409,34015.08471,34428.63472,35880.15216,37726.68298,37985.04779,36529.35067,,
French Polynesia,PYF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,1294.893122,1108.543381,1060.197313,1156.434511,3409.523092,4916.258424,5511.878923,6196.632741,6888.073156,,13346.73968,18577.43872,18042.14204,14412.64878,11852.16098,12427.99824,11302.24454,10767.70134,10983.0532,9846.264106,10360.79414,10964.00635,11739.60773,10453.74275,10743.26786,11238.74813,11001.86836,13774.99452,10894.50199,12123.88892,13745.27474,18073.9233,20039.41112,23753.59874,27520.36509,30977.60882,38031.66401,41721.39225,50203.36325,37751.06987,46462.42391,59190.20995,63511.08121,65701.6607,65277.93702,50770.77808,45791.28228,46510.76111,49936.05517,47682.14859,39482.89359,,
Romania,ROU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.896421,1195.925556,922.2578224,809.2891806,847.0068919,970.8044498,1207.195979,1171.357566,1167.567843,1422.121291,1227.27201,1284.683057,1410.348247,1588.109907,2012.521966,2632.283177,3591.826205,4522.535818,6581.672636,8551.900279,6959.385745,6572.870962,7149.901024,6674.457524,7530.701989,8039.920647,7208.616074,7675.414343,8733.070446,9947.382299,10846.77487,10730.2096,,
Russian Federation,RUS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778.743652,1566.945679,1335.296509,1296.228516,1570.508057,1723.552612,1173.255493,954.1397705,1277.561157,1560.625244,1782.03064,2211.239014,3141.517578,4066.819336,5338.271973,7240.733887,9092.270508,6672.623047,8448.500977,11289.28418,12127.9502,12500.1084,10995.67285,7423.222168,6891.325195,8397.439453,8698.057617,8726.655273,8118.725586,,
Rwanda,RWA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,207.8873031,236.9554546,220.982054,230.4663693,238.3987225,248.336594,265.0662977,284.5516627,304.8280444,294.5577425,303.8656671,217.3592652,226.4494451,213.7649539,79.08710887,175.4114471,157.9994753,189.8393464,198.2421677,224.5928203,216.0592797,200.9139173,196.1429523,200.402832,222.3621278,272.5059774,302.5278087,357.9169802,427.703313,459.3334141,484.3991686,529.2889526,570.4007191,566.1033965,579.0616141,594.2463477,584.6867533,597.4540653,616.3275048,649.9281471,637.8535487,,
South Asia,SAS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,105.8226427,112.0177815,113.4284023,125.6142688,147.9714777,152.7580123,145.1683954,163.2530538,182.5859165,200.0481024,237.614336,244.5453622,244.5474143,253.5718873,245.816533,258.9152696,269.8021713,291.3166702,305.6386366,300.7372426,315.0981724,273.2606352,283.9262548,276.1617235,307.8091585,334.3232558,359.065375,368.5850951,368.2775009,386.0998115,395.7299064,398.4026768,410.5184106,471.6909679,535.7403624,600.5937774,671.2991968,829.1788135,821.0795496,904.9102037,1088.434156,1184.684126,1183.798313,1196.13865,1300.866677,1352.065462,1439.133335,1633.953388,1653.550804,1723.618226,1608.285972,,
Saudi Arabia,SAU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,610.2139318,728.5992379,849.6867757,1101.577854,3471.555396,4256.169371,5756.230029,6081.006104,6452.272328,5897.086038,9365.578021,11387.78437,10979.72566,9241.141775,8000.763793,7072.721368,5742.824823,5308.579216,5267.442087,5282.254168,5785.357909,6274.368204,6441.31072,6065.16637,5871.693785,6118.903825,6387.582312,6629.23939,5849.340276,6368.892387,6924.826561,6755.554079,6948.396938,7433.513562,8479.751136,10160.17713,11372.31966,12365.64092,14433.65147,12508.3797,14613.94601,17225.24744,18488.03152,18465.4073,18706.87923,16363.79444,16237.31523,16602.27448,18182.73223,18283.05008,16855.20382,,
Sudan,SDN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.4967651,906.6340332,990.3062744,1192.808472,1206.05249,961.6898193,881.9182739,613.4983521,499.2031555,386.9407349,,
Senegal,SEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,276.3796529,324.9385057,357.0539595,386.6148315,506.0267339,509.9757616,507.2725895,554.6011756,681.1417416,727.9791865,641.9788397,623.0387403,544.2684643,517.265146,556.5681784,768.4582145,897.5555636,858.1932704,825.5225015,930.9366622,879.5273876,914.9116089,821.4784296,536.9193019,645.8962303,661.012088,585.9411098,617.1140434,608.3684072,541.8744473,579.1676003,605.8493685,743.9898721,836.1531062,890.7038625,921.6254957,1077.433922,1271.429184,1172.678845,1144.357885,1210.464322,1157.895169,1209.79658,1235.107079,1084.723089,1123.898024,1213.956608,1296.906298,1260.945431,1298.939536,,
Singapore,SGP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,996.4340258,1167.427125,1515.642721,2062.873086,2262.308438,2431.289689,2470.444913,2790.135412,3404.104541,4018.1654,4495.91846,4891.581755,5500.81883,6169.802942,5985.986661,5669.446214,6076.716911,7407.577063,8792.584011,10055.52091,12223.03162,13817.82491,15268.86918,18713.00781,21949.79755,22746.78459,23625.48037,19008.79512,18750.12526,20303.50763,18130.24375,18098.66538,19095.35296,21430.25205,23680.8306,28067.66661,33003.65118,32464.58073,30786.6752,40395.42071,44948.47588,45558.12532,45930.95589,47493.61719,43439.60224,44668.42232,47269.56035,48351.57713,46731.94602,42048.82136,,
Solomon Islands,SLB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,673.1901767,739.5665622,689.1414055,625.3186481,601.3278771,534.6323301,451.8936492,457.5705936,505.1700972,480.148996,596.6004216,601.1870591,691.2155925,770.5327494,1002.43075,1113.72715,1175.798631,1176.74351,985.580117,997.4324676,872.2733263,836.1687916,678.6049998,686.4423713,767.1058453,882.3060824,961.7102088,1045.547927,1116.139533,1147.980886,1323.991081,1520.389463,1729.525455,1972.811572,1980.901162,1893.291112,1921.984463,2029.87133,2124.76345,2078.692202,2054.70279,,
Sierra Leone,SLE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,260.8838295,261.7894965,295.3007532,222.4153696,246.7496853,191.5036247,87.53044049,138.3506055,207.3803365,176.0518301,102.309309,132.2061452,109.3973066,141.0822439,152.6987782,146.0595702,165.3934506,147.2633323,102.2400678,115.730257,107.0452929,187.9358379,204.04909,206.295286,212.2024276,239.6372489,273.14476,322.5078942,378.1252573,362.4440697,348.0647055,375.6205726,504.8948295,623.226611,602.0649,489.4607869,358.8988454,397.4735998,423.684223,441.7664691,421.2672386,,
El Salvador,SLV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,299.2189663,311.43093,346.5678246,386.9158418,426.5962484,528.4929631,651.586813,670.5478206,731.8356451,731.3666474,693.1005373,663.8789189,681.4806623,701.4418895,720.0680267,700.890159,721.5179625,750.4103842,768.9604222,820.7331113,878.7619651,968.1668657,1106.317029,1262.963604,1455.00996,1546.789625,1626.836993,1728.078386,1744.890938,1813.962399,1868.514996,1907.907027,1970.127604,2022.546245,2168.757425,2365.354513,2494.563522,2615.424561,2499.121839,2615.376002,2894.831343,2963.220098,2979.063315,3036.505886,3125.434434,3181.228144,3236.770261,3325.378256,3471.065386,3128.230448,,
San Marino,SMR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,82.09182541,97.64975436,101.3878602,99.41813069,98.94997313,109.1055495,105.3362371,113.498703,115.1117946,121.8225605,95.068318,,,,,,,,,,,,,,,,,,,,,,,217.5028086,206.999355,199.3490182,196.36263,210.3971727,242.5755063,242.7705289,232.5079183,,
Serbia,SRB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3644.792633,4708.043974,5751.963631,5069.820372,4662.550758,5413.318382,4494.986443,4992.095299,4752.379044,4585.51385,4680.4751,5026.04952,5868.352728,5939.755291,6310.02024,,
Sub-Saharan Africa (excluding high income),SSA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,157.1639047,173.1742942,215.8263217,265.4656318,285.2069609,300.8202745,310.1561806,340.1909341,374.3524319,490.3194447,761.1225939,676.5217015,564.1616304,474.1254849,422.5082201,421.21146,455.8963831,467.3096152,439.9460871,482.421133,491.9705215,488.2071338,462.5859597,439.5274114,500.300408,504.2654322,515.9555287,492.8604604,488.2636225,485.950119,456.5055897,484.1875357,594.689002,712.5741414,809.2352848,940.0107988,1030.672547,1095.374678,1097.628096,1227.925154,1323.241642,1363.574096,1431.737762,1474.987831,1363.513277,1247.615487,1275.421962,1296.448256,1307.458742,1213.249738,,
South Sudan,SSD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.8975714,1331.533156,825.8367739,788.8393196,,,,,,,
Sub-Saharan Africa,SSF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,157.342462,173.3711185,216.0720801,265.768371,285.5324694,301.1640223,310.5109683,340.5814232,374.7834662,490.8855875,762.003496,677.3072606,564.8193056,474.6797504,423.0033937,421.7064676,456.4312607,467.8595031,440.4651107,482.9917646,492.5172709,488.8699225,463.2995546,440.2561054,501.0049449,504.9410108,516.6953818,493.6306954,489.0232719,486.6694836,457.2450017,484.9227303,595.4394758,713.52749,810.236049,941.0771202,1031.617177,1096.201612,1098.333877,1228.723646,1324.017372,1364.384665,1432.758625,1475.96862,1364.49802,1248.600994,1276.45522,1297.537916,1308.523383,1213.875854,,
Small states,SST,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1495.405232,1749.107939,1933.658172,1835.884553,1672.228799,1582.652577,1570.578754,1636.660149,1829.709778,1799.483818,2000.978594,2125.535702,2226.682972,2212.053613,2282.464699,2576.969721,2662.626993,2817.564127,2806.479852,2854.483815,2980.510081,3143.170717,3304.191346,3862.760841,4445.355859,4949.512574,5792.897596,6808.767852,7995.408827,6856.951423,7621.018758,8829.893856,9275.999174,9758.490252,10168.07723,9076.953999,8862.365651,9341.142084,9854.657703,9672.235094,8285.205836,,
Sao Tome and Principe,STP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.4814916,457.2424452,539.7477088,600.3014448,711.5248252,764.7069533,785.3064559,956.0784792,948.4803344,984.5151063,1160.522893,1197.407717,929.4926339,1246.94379,867.5806818,1075.538544,1247.892172,1396.606241,1449.778071,1633.953642,,
Suriname,SUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1764.781895,2081.840655,2132.53204,1999.826734,1981.278399,1935.330209,1959.674343,2108.230266,2503.680922,1110.645861,756.805337,875.2935514,764.9573337,803.2636614,1194.039049,1380.986536,1631.747559,1681.132419,2033.228111,1515.148768,1482.913445,1155.291234,1718.468205,2021.44274,2254.973468,2628.363758,3882.681703,4368.874502,5051.482109,5736.21833,5490.710714,4579.596158,5395.651028,6220.821074,6878.985154,7345.973981,4001.572232,3646.49324,4706.840072,4715.94097,3001.257774,,
Slovak Republic,SVK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3154.942799,3556.404314,3588.8307,3939.995238,4007.555936,3825.15445,4165.372295,4818.809563,6130.609835,7835.936421,8917.026353,10203.26911,12699.30125,14967.28273,13229.61366,13397.93103,14477.60372,14051.18969,14810.05399,15141.79117,13139.90937,13213.36774,14165.23164,15793.77133,15628.63693,15629.18783,,
Slovenia,SVN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8866.435636,8816.662,8506.364431,9056.411128,9341.988653,8153.507749,8430.824587,9454.237312,11914.5636,13735.08555,14480.66451,15740.9771,18943.55644,21795.53363,19459.78009,18483.19431,19683.80828,17480.31597,18178.95408,18923.60385,15893.92811,16729.73336,18449.44482,20762.48577,20735.8331,20263.14226,,
Sweden,SWE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,4157.969119,4504.411205,5290.661593,6406.55005,7043.124958,8840.260616,9458.053494,9848.162395,10873.39065,12720.68974,14652.30047,13216.58898,11617.24518,10533.43019,10987.46408,11472.21472,15209.48795,18568.42149,20770.04602,21684.16471,25594.20362,26549.86223,26857.82347,19728.41777,21542.26508,25324.20068,27552.56312,25230.91536,25546.41223,26248.87024,25023.01977,22913.76635,25126.85771,31994.05007,36301.66955,37182.08636,40447.91776,46861.44766,48899.08301,39740.06121,45163.4335,51687.14041,49435.56175,52094.11671,51086.3259,43365.34886,43644.71843,45603.21553,46249.28526,44513.96577,44552.07955,,
Eswatini,SWZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.771002,1192.839161,1284.584668,1270.26684,1265.542305,1601.472406,1536.297357,1618.340687,1393.233333,1391.116834,1478.972927,1361.300256,1156.098665,1743.098628,2245.885033,2737.391565,2661.246825,2791.044674,2585.658211,2737.073172,3266.679576,3487.485095,3491.011724,3360.672796,3208.343423,2910.267069,2629.747555,2982.429938,3168.223764,2886.905604,2486.599422,,
Sint Maarten (Dutch part),SXM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4646.619034,4550.037964,5477.584248,5841.053132,5916.331386,5871.717142,5721.594009,6304.172218,6546.677731,6496.626969,6280.021303,6557.773261,6532.169935,7029.522091,9131.871715,9861.794709,10665.78051,9889.575014,8937.960772,7992.736422,9022.39916,9351.080423,9898.99787,12270.75252,12012.15128,11995.51391,12025.4668,12734.91884,13584.77064,13527.72591,8556.457626,,
Syrian Arab Republic,SYR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4033.65155,4366.567408,4442.898235,4547.166643,5266.294037,6000.280686,6693.444747,7547.440304,8727.964911,9020.744564,9757.687321,2110.869472,1525.423105,761.9538147,900.8778369,738.474923,579.1546882,763.8397749,1006.195981,1037.693537,,,
Turks and Caicos Islands,TCA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22035.48608,23572.97178,24691.50294,22935.84266,23574.44786,24369.44193,,,
Chad,TCD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,192.5551694,159.6751291,139.544014,142.577566,159.5490602,184.6486642,179.0654864,189.9407179,238.4272192,222.8240589,260.8989482,276.5627617,265.7342414,192.4161173,149.4449931,172.2604118,185.1379252,172.1070336,191.6904846,166.5019372,141.4820589,173.8713457,185.801076,194.3115484,223.5074548,349.7062707,378.119003,463.0974013,508.2805476,595.9799874,654.7740468,691.4875567,692.0018398,696.7564764,731.1552142,593.1023784,523.023126,450.9423335,509.9980713,505.1950851,451.0476486,,
East Asia & Pacific (IDA & IBRD countries),TEA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,104.3157105,108.7700023,119.3088174,145.3247042,156.8007564,171.1439302,168.6571518,190.6096861,181.8213058,193.8485953,217.3983899,234.1347379,246.5152702,256.1312469,275.7835017,299.6713714,293.0135249,275.2774397,314.1910887,344.7402676,362.9381091,398.0147903,444.5651677,487.8762006,587.3425991,714.4389594,814.0720956,850.5879997,797.2307713,904.9611893,997.7618447,1076.865388,1292.438577,1600.182306,1928.992154,2310.632165,2879.906819,3818.086211,4941.685123,5509.302178,6435.171696,7601.425417,4179.314643,4493.036915,4846.278084,4987.887538,5101.051673,5540.549846,6034.32301,6206.754731,6165.189941,,
Europe & Central Asia (IDA & IBRD countries),TEC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.496353,1401.054679,1237.41858,1429.074856,1577.723579,1655.522865,1681.534482,1503.263643,1638.649906,1648.418305,1857.278226,2274.376557,2970.237452,3739.723944,4501.469912,5866.938109,7209.542612,5689.422149,6682.748614,8024.784487,8363.657243,8822.373185,8285.293728,6559.115521,6235.735045,6907.351601,7097.213272,7182.735069,6882.680187,,
Togo,TGO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,113.4536842,127.1774024,145.6285583,189.9677902,208.8415159,211.2023859,233.9707943,259.4037645,272.4920187,330.0139606,259.6694759,204.9526873,186.6693709,171.9015257,183.7378818,254.0453999,294.4301952,322.8572756,309.0815051,367.5054081,346.4284498,358.6021402,253.9476852,191.4687684,247.5487414,280.8318635,281.4408609,288.6303396,286.8005994,263.2338712,255.1663719,288.1188761,339.4768418,361.9055166,352.6158669,362.4274954,379.6428783,453.3005138,441.7482308,433.5754058,478.0108136,414.0973705,485.6730951,519.5352748,487.6259556,684.5346014,709.0322322,793.7326375,788.3431526,808.2751454,,
Thailand,THA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,184.1817069,197.7775292,257.7678685,319.9800443,337.7519294,375.0725052,426.9691234,505.4820653,560.2972985,638.8117879,666.3394003,682.4849335,735.9065392,743.7612656,669.3757424,724.1504956,838.3696898,1010.468341,1169.294778,1335.465001,1511.457146,1680.323836,1923.114096,2138.067484,2419.678064,2532.391099,1989.074237,1405.80341,1597.214772,1579.226989,1462.507396,1648.151001,1852.34358,2087.809461,2271.636977,2669.87731,3165.675069,3413.986965,3300.181594,3962.772066,4312.400796,4433.574776,4550.112414,4425.587945,4362.700701,4521.944284,4985.715042,5453.41046,5938.522678,5581.846441,,
Tajikistan,TJK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.105507,309.8046313,436.6726134,610.6463601,838.4459535,743.7921221,770.5829766,887.1949851,1041.270384,1131.710673,1183.222296,1039.696398,852.7950914,911.556426,894.7079765,887.5569236,864.9799787,,
